address_id,customer_id,address_type,street_address,city,postal_code,country_id
4483,2242,SHIPPING,559 Shipping Way,Toronto,58117,CA
4484,2242,BILLING,909 Billing Ave,Phoenix,15496,DE
4485,2243,SHIPPING,745 Shipping Way,Tokyo,32847,JP
4486,2243,BILLING,530 Billing Ave,Paris,81094,CA
4487,2244,SHIPPING,890 Shipping Way,Los Angeles,20767,DE
4488,2244,BILLING,112 Billing Ave,Chicago,16067,JP
4489,2245,SHIPPING,86 Shipping Way,Chicago,34242,UK
4490,2245,BILLING,422 Billing Ave,Los Angeles,74854,DE
4491,2246,SHIPPING,86 Shipping Way,Toronto,21612,UK
4492,2246,BILLING,733 Billing Ave,Tokyo,92118,JP
4493,2247,SHIPPING,591 Shipping Way,Toronto,72983,US
4494,2247,BILLING,463 Billing Ave,Los Angeles,68988,US
4495,2248,SHIPPING,506 Shipping Way,Houston,25796,UK
4496,2248,BILLING,878 Billing Ave,Houston,55218,JP
4497,2249,SHIPPING,550 Shipping Way,New York,24065,DE
4498,2249,BILLING,363 Billing Ave,Paris,87049,US
4499,2250,SHIPPING,440 Shipping Way,Berlin,22347,US
4500,2250,BILLING,730 Billing Ave,Chicago,24145,UK
4501,2251,SHIPPING,337 Shipping Way,Phoenix,18499,UK
4502,2251,BILLING,310 Billing Ave,Houston,62202,US
4503,2252,SHIPPING,168 Shipping Way,Tokyo,97818,JP
4504,2252,BILLING,909 Billing Ave,Paris,68759,DE
4505,2253,SHIPPING,652 Shipping Way,Los Angeles,67274,DE
4506,2253,BILLING,53 Billing Ave,Houston,39228,UK
4507,2254,SHIPPING,58 Shipping Way,Tokyo,52158,JP
4508,2254,BILLING,481 Billing Ave,Toronto,19353,DE
4509,2255,SHIPPING,578 Shipping Way,Toronto,60203,US
4510,2255,BILLING,247 Billing Ave,Toronto,78545,UK
4511,2256,SHIPPING,540 Shipping Way,Chicago,45658,DE
4512,2256,BILLING,936 Billing Ave,Paris,42733,CA
4513,2257,SHIPPING,455 Shipping Way,Houston,64482,CA
4514,2257,BILLING,905 Billing Ave,New York,99249,DE
4515,2258,SHIPPING,820 Shipping Way,Houston,81033,DE
4516,2258,BILLING,641 Billing Ave,Tokyo,52297,UK
4517,2259,SHIPPING,841 Shipping Way,Toronto,82023,UK
4518,2259,BILLING,790 Billing Ave,Los Angeles,59042,JP
4519,2260,SHIPPING,617 Shipping Way,Berlin,84864,US
4520,2260,BILLING,642 Billing Ave,Phoenix,40472,CA
4521,2261,SHIPPING,308 Shipping Way,Chicago,32404,US
4522,2261,BILLING,193 Billing Ave,Toronto,14654,JP
4523,2262,SHIPPING,529 Shipping Way,Berlin,23741,UK
4524,2262,BILLING,165 Billing Ave,New York,70330,CA
4525,2263,SHIPPING,710 Shipping Way,Berlin,48064,DE
4526,2263,BILLING,308 Billing Ave,Los Angeles,86092,DE
4527,2264,SHIPPING,403 Shipping Way,Chicago,17619,UK
4528,2264,BILLING,855 Billing Ave,London,28646,DE
4529,2265,SHIPPING,357 Shipping Way,London,27314,DE
4530,2265,BILLING,824 Billing Ave,Los Angeles,43795,DE
4531,2266,SHIPPING,450 Shipping Way,Chicago,71295,UK
4532,2266,BILLING,516 Billing Ave,Phoenix,33069,CA
4533,2267,SHIPPING,413 Shipping Way,Toronto,52276,DE
4534,2267,BILLING,761 Billing Ave,Phoenix,38145,CA
4535,2268,SHIPPING,330 Shipping Way,Houston,26000,CA
4536,2268,BILLING,509 Billing Ave,New York,64082,UK
4537,2269,SHIPPING,666 Shipping Way,Paris,26556,DE
4538,2269,BILLING,253 Billing Ave,New York,63096,JP
4539,2270,SHIPPING,124 Shipping Way,Paris,69138,US
4540,2270,BILLING,905 Billing Ave,New York,40445,CA
4541,2271,SHIPPING,464 Shipping Way,Phoenix,67917,JP
4542,2271,BILLING,332 Billing Ave,London,97943,DE
4543,2272,SHIPPING,255 Shipping Way,Berlin,18678,US
4544,2272,BILLING,544 Billing Ave,New York,10963,UK
4545,2273,SHIPPING,888 Shipping Way,Berlin,33132,JP
4546,2273,BILLING,501 Billing Ave,New York,44111,UK
4547,2274,SHIPPING,131 Shipping Way,Paris,51953,DE
4548,2274,BILLING,89 Billing Ave,Toronto,76243,JP
4549,2275,SHIPPING,848 Shipping Way,Tokyo,26188,CA
4550,2275,BILLING,467 Billing Ave,Tokyo,99514,UK
4551,2276,SHIPPING,113 Shipping Way,Phoenix,95266,US
4552,2276,BILLING,838 Billing Ave,Paris,48709,CA
4553,2277,SHIPPING,38 Shipping Way,London,18841,UK
4554,2277,BILLING,864 Billing Ave,Toronto,14863,UK
4555,2278,SHIPPING,252 Shipping Way,Houston,28964,JP
4556,2278,BILLING,582 Billing Ave,Houston,77730,US
4557,2279,SHIPPING,240 Shipping Way,Phoenix,92388,US
4558,2279,BILLING,795 Billing Ave,Berlin,60099,UK
4559,2280,SHIPPING,922 Shipping Way,Tokyo,84409,CA
4560,2280,BILLING,955 Billing Ave,New York,17123,CA
4561,2281,SHIPPING,164 Shipping Way,Phoenix,63653,CA
4562,2281,BILLING,956 Billing Ave,New York,28197,US
4563,2282,SHIPPING,313 Shipping Way,Tokyo,31099,DE
4564,2282,BILLING,327 Billing Ave,London,70372,UK
4565,2283,SHIPPING,302 Shipping Way,Berlin,52150,UK
4566,2283,BILLING,735 Billing Ave,Berlin,93762,UK
4567,2284,SHIPPING,450 Shipping Way,Paris,83548,UK
4568,2284,BILLING,129 Billing Ave,Phoenix,65135,US
4569,2285,SHIPPING,582 Shipping Way,Los Angeles,66751,UK
4570,2285,BILLING,496 Billing Ave,London,30688,JP
4571,2286,SHIPPING,560 Shipping Way,Paris,12930,CA
4572,2286,BILLING,835 Billing Ave,London,52994,DE
4573,2287,SHIPPING,88 Shipping Way,New York,45818,UK
4574,2287,BILLING,790 Billing Ave,Toronto,56343,UK
4575,2288,SHIPPING,77 Shipping Way,Chicago,33205,US
4576,2288,BILLING,380 Billing Ave,Berlin,99669,JP
4577,2289,SHIPPING,673 Shipping Way,Phoenix,14137,DE
4578,2289,BILLING,464 Billing Ave,Chicago,44219,UK
4579,2290,SHIPPING,660 Shipping Way,New York,60023,JP
4580,2290,BILLING,189 Billing Ave,Phoenix,15375,DE
4581,2291,SHIPPING,615 Shipping Way,Houston,85389,CA
4582,2291,BILLING,513 Billing Ave,Houston,26769,US
4583,2292,SHIPPING,840 Shipping Way,Tokyo,50607,JP
4584,2292,BILLING,296 Billing Ave,London,70753,JP
4585,2293,SHIPPING,79 Shipping Way,Los Angeles,15786,CA
4586,2293,BILLING,131 Billing Ave,Toronto,70922,DE
4587,2294,SHIPPING,267 Shipping Way,Houston,24206,DE
4588,2294,BILLING,788 Billing Ave,Chicago,93183,DE
4589,2295,SHIPPING,907 Shipping Way,Paris,28717,JP
4590,2295,BILLING,939 Billing Ave,Berlin,92497,UK
4591,2296,SHIPPING,235 Shipping Way,New York,26051,US
4592,2296,BILLING,714 Billing Ave,Los Angeles,42519,CA
4593,2297,SHIPPING,853 Shipping Way,London,34539,US
4594,2297,BILLING,770 Billing Ave,Tokyo,47182,CA
4595,2298,SHIPPING,619 Shipping Way,Phoenix,95993,UK
4596,2298,BILLING,142 Billing Ave,Paris,33327,UK
4597,2299,SHIPPING,532 Shipping Way,Phoenix,29652,US
4598,2299,BILLING,134 Billing Ave,Berlin,54994,UK
4599,2300,SHIPPING,955 Shipping Way,New York,72527,JP
4600,2300,BILLING,304 Billing Ave,Toronto,54531,CA
4601,2301,SHIPPING,831 Shipping Way,Paris,28798,JP
4602,2301,BILLING,553 Billing Ave,Phoenix,69964,CA
4603,2302,SHIPPING,941 Shipping Way,New York,52730,JP
4604,2302,BILLING,873 Billing Ave,Los Angeles,61210,US
4605,2303,SHIPPING,11 Shipping Way,Phoenix,97444,UK
4606,2303,BILLING,493 Billing Ave,Paris,32208,DE
4607,2304,SHIPPING,126 Shipping Way,Berlin,70419,UK
4608,2304,BILLING,792 Billing Ave,Los Angeles,36234,US
4609,2305,SHIPPING,900 Shipping Way,Chicago,67495,UK
4610,2305,BILLING,201 Billing Ave,Houston,79211,UK
4611,2306,SHIPPING,58 Shipping Way,Tokyo,73240,UK
4612,2306,BILLING,277 Billing Ave,Paris,50504,DE
4613,2307,SHIPPING,53 Shipping Way,Phoenix,66583,UK
4614,2307,BILLING,757 Billing Ave,Toronto,22801,JP
4615,2308,SHIPPING,83 Shipping Way,Phoenix,76326,UK
4616,2308,BILLING,186 Billing Ave,Paris,83076,UK
4617,2309,SHIPPING,316 Shipping Way,London,94877,DE
4618,2309,BILLING,959 Billing Ave,Paris,32733,DE
4619,2310,SHIPPING,520 Shipping Way,Paris,14060,DE
4620,2310,BILLING,868 Billing Ave,New York,26420,JP
4621,2311,SHIPPING,671 Shipping Way,Tokyo,24014,JP
4622,2311,BILLING,440 Billing Ave,New York,35417,DE
4623,2312,SHIPPING,755 Shipping Way,Tokyo,43675,DE
4624,2312,BILLING,526 Billing Ave,Tokyo,49732,JP
4625,2313,SHIPPING,610 Shipping Way,London,29595,US
4626,2313,BILLING,401 Billing Ave,Chicago,76985,DE
4627,2314,SHIPPING,439 Shipping Way,New York,33550,JP
4628,2314,BILLING,964 Billing Ave,Chicago,39792,UK
4629,2315,SHIPPING,128 Shipping Way,Toronto,84943,CA
4630,2315,BILLING,29 Billing Ave,Paris,65776,UK
4631,2316,SHIPPING,972 Shipping Way,Toronto,99720,DE
4632,2316,BILLING,22 Billing Ave,Phoenix,74583,JP
4633,2317,SHIPPING,170 Shipping Way,Tokyo,60994,US
4634,2317,BILLING,517 Billing Ave,Houston,51892,UK
4635,2318,SHIPPING,244 Shipping Way,Toronto,72553,JP
4636,2318,BILLING,796 Billing Ave,Toronto,72718,UK
4637,2319,SHIPPING,408 Shipping Way,Houston,30649,JP
4638,2319,BILLING,435 Billing Ave,Paris,80333,CA
4639,2320,SHIPPING,357 Shipping Way,Chicago,65275,UK
4640,2320,BILLING,970 Billing Ave,Chicago,78571,JP
4641,2321,SHIPPING,196 Shipping Way,Chicago,94054,CA
4642,2321,BILLING,298 Billing Ave,Berlin,37974,DE
4643,2322,SHIPPING,207 Shipping Way,Tokyo,46495,DE
4644,2322,BILLING,21 Billing Ave,Houston,78157,CA
4645,2323,SHIPPING,901 Shipping Way,Toronto,94731,US
4646,2323,BILLING,94 Billing Ave,Toronto,21799,UK
4647,2324,SHIPPING,746 Shipping Way,Paris,36665,JP
4648,2324,BILLING,405 Billing Ave,Paris,11446,DE
4649,2325,SHIPPING,951 Shipping Way,Houston,52156,DE
4650,2325,BILLING,559 Billing Ave,Toronto,71822,JP
4651,2326,SHIPPING,87 Shipping Way,Paris,18481,DE
4652,2326,BILLING,314 Billing Ave,Berlin,81847,JP
4653,2327,SHIPPING,667 Shipping Way,Houston,21257,UK
4654,2327,BILLING,464 Billing Ave,New York,80084,US
4655,2328,SHIPPING,928 Shipping Way,New York,55623,UK
4656,2328,BILLING,824 Billing Ave,New York,50238,JP
4657,2329,SHIPPING,930 Shipping Way,Toronto,11573,CA
4658,2329,BILLING,110 Billing Ave,Tokyo,51888,DE
4659,2330,SHIPPING,542 Shipping Way,London,56158,UK
4660,2330,BILLING,252 Billing Ave,Houston,16775,JP
4661,2331,SHIPPING,213 Shipping Way,Paris,86598,UK
4662,2331,BILLING,322 Billing Ave,Phoenix,69019,US
4663,2332,SHIPPING,242 Shipping Way,New York,28219,JP
4664,2332,BILLING,438 Billing Ave,Chicago,49419,DE
4665,2333,SHIPPING,951 Shipping Way,Tokyo,14294,DE
4666,2333,BILLING,34 Billing Ave,Paris,10267,CA
4667,2334,SHIPPING,543 Shipping Way,Toronto,71344,US
4668,2334,BILLING,817 Billing Ave,Tokyo,22738,CA
4669,2335,SHIPPING,441 Shipping Way,Tokyo,88670,UK
4670,2335,BILLING,922 Billing Ave,Chicago,30144,JP
4671,2336,SHIPPING,489 Shipping Way,Chicago,99691,CA
4672,2336,BILLING,960 Billing Ave,Toronto,96685,CA
4673,2337,SHIPPING,949 Shipping Way,New York,77651,CA
4674,2337,BILLING,23 Billing Ave,Berlin,45216,US
4675,2338,SHIPPING,28 Shipping Way,Toronto,60740,US
4676,2338,BILLING,872 Billing Ave,Los Angeles,51395,CA
4677,2339,SHIPPING,626 Shipping Way,Houston,62050,UK
4678,2339,BILLING,332 Billing Ave,Toronto,26603,UK
4679,2340,SHIPPING,929 Shipping Way,Toronto,91675,JP
4680,2340,BILLING,967 Billing Ave,Houston,21773,JP
4681,2341,SHIPPING,143 Shipping Way,Chicago,62362,US
4682,2341,BILLING,470 Billing Ave,London,91525,US
4683,2342,SHIPPING,183 Shipping Way,Berlin,21605,US
4684,2342,BILLING,400 Billing Ave,Berlin,46199,UK
4685,2343,SHIPPING,647 Shipping Way,Tokyo,68917,UK
4686,2343,BILLING,218 Billing Ave,Paris,94514,CA
4687,2344,SHIPPING,779 Shipping Way,New York,33006,DE
4688,2344,BILLING,988 Billing Ave,Houston,17823,UK
4689,2345,SHIPPING,229 Shipping Way,London,25441,JP
4690,2345,BILLING,612 Billing Ave,Chicago,75795,CA
4691,2346,SHIPPING,888 Shipping Way,New York,76706,CA
4692,2346,BILLING,922 Billing Ave,Berlin,99794,DE
4693,2347,SHIPPING,949 Shipping Way,Paris,36156,DE
4694,2347,BILLING,410 Billing Ave,Berlin,71550,DE
4695,2348,SHIPPING,942 Shipping Way,Berlin,53760,JP
4696,2348,BILLING,794 Billing Ave,Los Angeles,28166,US
4697,2349,SHIPPING,546 Shipping Way,Chicago,50145,JP
4698,2349,BILLING,349 Billing Ave,Houston,77412,CA
4699,2350,SHIPPING,101 Shipping Way,Berlin,61696,US
4700,2350,BILLING,684 Billing Ave,London,15804,CA
4701,2351,SHIPPING,103 Shipping Way,London,16101,US
4702,2351,BILLING,155 Billing Ave,Houston,82831,US
4703,2352,SHIPPING,907 Shipping Way,Houston,71310,JP
4704,2352,BILLING,968 Billing Ave,London,91880,US
4705,2353,SHIPPING,529 Shipping Way,Paris,69742,JP
4706,2353,BILLING,956 Billing Ave,Houston,10414,CA
4707,2354,SHIPPING,145 Shipping Way,London,18658,JP
4708,2354,BILLING,94 Billing Ave,Berlin,27463,JP
4709,2355,SHIPPING,185 Shipping Way,Berlin,67237,JP
4710,2355,BILLING,232 Billing Ave,Los Angeles,12468,JP
4711,2356,SHIPPING,678 Shipping Way,Paris,60075,UK
4712,2356,BILLING,539 Billing Ave,Tokyo,15114,CA
4713,2357,SHIPPING,60 Shipping Way,Toronto,76961,US
4714,2357,BILLING,726 Billing Ave,Phoenix,89693,CA
4715,2358,SHIPPING,858 Shipping Way,Toronto,82320,US
4716,2358,BILLING,955 Billing Ave,Los Angeles,58692,CA
4717,2359,SHIPPING,281 Shipping Way,Tokyo,11547,UK
4718,2359,BILLING,781 Billing Ave,Chicago,50343,DE
4719,2360,SHIPPING,349 Shipping Way,Tokyo,20822,US
4720,2360,BILLING,538 Billing Ave,Chicago,27135,UK
4721,2361,SHIPPING,370 Shipping Way,Phoenix,83597,JP
4722,2361,BILLING,379 Billing Ave,Tokyo,33603,UK
4723,2362,SHIPPING,705 Shipping Way,Chicago,27052,CA
4724,2362,BILLING,821 Billing Ave,Houston,91372,CA
4725,2363,SHIPPING,898 Shipping Way,Houston,86727,UK
4726,2363,BILLING,922 Billing Ave,Phoenix,66165,DE
4727,2364,SHIPPING,795 Shipping Way,Phoenix,43393,UK
4728,2364,BILLING,171 Billing Ave,New York,21618,DE
4729,2365,SHIPPING,470 Shipping Way,Tokyo,18510,DE
4730,2365,BILLING,674 Billing Ave,New York,74040,JP
4731,2366,SHIPPING,644 Shipping Way,New York,45766,DE
4732,2366,BILLING,143 Billing Ave,Berlin,22543,US
4733,2367,SHIPPING,463 Shipping Way,London,96993,CA
4734,2367,BILLING,861 Billing Ave,London,74545,DE
4735,2368,SHIPPING,402 Shipping Way,Tokyo,18314,US
4736,2368,BILLING,196 Billing Ave,Tokyo,44266,UK
4737,2369,SHIPPING,811 Shipping Way,Toronto,30975,US
4738,2369,BILLING,805 Billing Ave,Berlin,74065,DE
4739,2370,SHIPPING,933 Shipping Way,Houston,79496,JP
4740,2370,BILLING,938 Billing Ave,New York,26900,UK
4741,2371,SHIPPING,900 Shipping Way,Paris,32727,US
4742,2371,BILLING,860 Billing Ave,Berlin,77743,US
4743,2372,SHIPPING,103 Shipping Way,Phoenix,35235,CA
4744,2372,BILLING,513 Billing Ave,Los Angeles,16543,UK
4745,2373,SHIPPING,553 Shipping Way,New York,45253,CA
4746,2373,BILLING,550 Billing Ave,Tokyo,46012,UK
4747,2374,SHIPPING,561 Shipping Way,Paris,51181,DE
4748,2374,BILLING,472 Billing Ave,Berlin,98953,JP
4749,2375,SHIPPING,11 Shipping Way,Paris,78023,DE
4750,2375,BILLING,365 Billing Ave,Berlin,18343,US
4751,2376,SHIPPING,827 Shipping Way,New York,75006,CA
4752,2376,BILLING,342 Billing Ave,London,23999,UK
4753,2377,SHIPPING,789 Shipping Way,New York,93266,US
4754,2377,BILLING,250 Billing Ave,Chicago,61002,UK
4755,2378,SHIPPING,172 Shipping Way,New York,48458,DE
4756,2378,BILLING,50 Billing Ave,Toronto,70716,DE
4757,2379,SHIPPING,463 Shipping Way,Phoenix,10350,US
4758,2379,BILLING,769 Billing Ave,New York,61094,JP
4759,2380,SHIPPING,240 Shipping Way,Berlin,28775,US
4760,2380,BILLING,353 Billing Ave,Toronto,77499,JP
4761,2381,SHIPPING,116 Shipping Way,Tokyo,69298,JP
4762,2381,BILLING,419 Billing Ave,Chicago,57620,JP
4763,2382,SHIPPING,255 Shipping Way,Paris,95018,JP
4764,2382,BILLING,258 Billing Ave,Paris,86142,US
4765,2383,SHIPPING,669 Shipping Way,Phoenix,16497,JP
4766,2383,BILLING,666 Billing Ave,Los Angeles,32802,US
4767,2384,SHIPPING,757 Shipping Way,London,53397,US
4768,2384,BILLING,23 Billing Ave,Berlin,28042,CA
4769,2385,SHIPPING,21 Shipping Way,Phoenix,40710,CA
4770,2385,BILLING,200 Billing Ave,London,98936,DE
4771,2386,SHIPPING,526 Shipping Way,Phoenix,16636,DE
4772,2386,BILLING,434 Billing Ave,Paris,38361,UK
4773,2387,SHIPPING,305 Shipping Way,Chicago,44343,CA
4774,2387,BILLING,316 Billing Ave,Toronto,56241,CA
4775,2388,SHIPPING,515 Shipping Way,Berlin,49901,CA
4776,2388,BILLING,304 Billing Ave,London,75041,DE
4777,2389,SHIPPING,492 Shipping Way,Tokyo,41135,US
4778,2389,BILLING,246 Billing Ave,Tokyo,28844,CA
4779,2390,SHIPPING,127 Shipping Way,Toronto,85832,DE
4780,2390,BILLING,449 Billing Ave,London,55606,US
4781,2391,SHIPPING,913 Shipping Way,London,99597,US
4782,2391,BILLING,223 Billing Ave,Los Angeles,69854,DE
4783,2392,SHIPPING,884 Shipping Way,Paris,89630,DE
4784,2392,BILLING,619 Billing Ave,Phoenix,26840,US
4785,2393,SHIPPING,447 Shipping Way,Los Angeles,50002,DE
4786,2393,BILLING,244 Billing Ave,Phoenix,99743,JP
4787,2394,SHIPPING,355 Shipping Way,Paris,15354,JP
4788,2394,BILLING,370 Billing Ave,Berlin,26946,UK
4789,2395,SHIPPING,205 Shipping Way,Tokyo,77180,CA
4790,2395,BILLING,593 Billing Ave,Toronto,96500,JP
4791,2396,SHIPPING,964 Shipping Way,Paris,72823,CA
4792,2396,BILLING,576 Billing Ave,Phoenix,46635,UK
4793,2397,SHIPPING,801 Shipping Way,Chicago,90225,DE
4794,2397,BILLING,794 Billing Ave,Berlin,25658,US
4795,2398,SHIPPING,590 Shipping Way,Los Angeles,36062,CA
4796,2398,BILLING,423 Billing Ave,Chicago,76454,US
4797,2399,SHIPPING,840 Shipping Way,Tokyo,51855,DE
4798,2399,BILLING,980 Billing Ave,Chicago,91641,UK
4799,2400,SHIPPING,983 Shipping Way,London,10291,CA
4800,2400,BILLING,592 Billing Ave,Houston,78367,CA
4801,2401,SHIPPING,554 Shipping Way,Los Angeles,99708,JP
4802,2401,BILLING,926 Billing Ave,Los Angeles,33923,JP
4803,2402,SHIPPING,543 Shipping Way,Toronto,49230,US
4804,2402,BILLING,252 Billing Ave,Houston,43922,DE
4805,2403,SHIPPING,490 Shipping Way,Berlin,97075,CA
4806,2403,BILLING,237 Billing Ave,Berlin,42241,US
4807,2404,SHIPPING,579 Shipping Way,Phoenix,54354,US
4808,2404,BILLING,500 Billing Ave,Los Angeles,50932,JP
4809,2405,SHIPPING,873 Shipping Way,Chicago,33100,US
4810,2405,BILLING,843 Billing Ave,Toronto,84887,DE
4811,2406,SHIPPING,402 Shipping Way,Paris,53389,UK
4812,2406,BILLING,262 Billing Ave,Toronto,99238,JP
4813,2407,SHIPPING,496 Shipping Way,Paris,26015,CA
4814,2407,BILLING,359 Billing Ave,Berlin,47221,CA
4815,2408,SHIPPING,677 Shipping Way,Los Angeles,60280,US
4816,2408,BILLING,740 Billing Ave,Paris,51288,DE
4817,2409,SHIPPING,114 Shipping Way,Chicago,95822,JP
4818,2409,BILLING,630 Billing Ave,Phoenix,55569,US
4819,2410,SHIPPING,672 Shipping Way,Toronto,44910,JP
4820,2410,BILLING,351 Billing Ave,Paris,35178,UK
4821,2411,SHIPPING,760 Shipping Way,Berlin,62995,UK
4822,2411,BILLING,706 Billing Ave,London,35480,US
4823,2412,SHIPPING,710 Shipping Way,Houston,83422,CA
4824,2412,BILLING,813 Billing Ave,Toronto,40487,UK
4825,2413,SHIPPING,154 Shipping Way,Houston,78949,US
4826,2413,BILLING,976 Billing Ave,Los Angeles,21105,US
4827,2414,SHIPPING,833 Shipping Way,London,79513,US
4828,2414,BILLING,249 Billing Ave,London,32748,UK
4829,2415,SHIPPING,21 Shipping Way,Tokyo,32712,JP
4830,2415,BILLING,224 Billing Ave,Paris,88763,UK
4831,2416,SHIPPING,120 Shipping Way,Tokyo,85967,US
4832,2416,BILLING,618 Billing Ave,Toronto,52308,JP
4833,2417,SHIPPING,945 Shipping Way,Paris,18718,UK
4834,2417,BILLING,841 Billing Ave,Paris,78329,JP
4835,2418,SHIPPING,19 Shipping Way,Paris,30375,US
4836,2418,BILLING,869 Billing Ave,Los Angeles,50809,CA
4837,2419,SHIPPING,109 Shipping Way,New York,85410,UK
4838,2419,BILLING,181 Billing Ave,Los Angeles,68961,JP
4839,2420,SHIPPING,500 Shipping Way,Tokyo,28127,US
4840,2420,BILLING,40 Billing Ave,Los Angeles,41554,CA
4841,2421,SHIPPING,363 Shipping Way,Houston,86726,CA
4842,2421,BILLING,663 Billing Ave,Toronto,71753,JP
4843,2422,SHIPPING,845 Shipping Way,Phoenix,49005,CA
4844,2422,BILLING,334 Billing Ave,Los Angeles,85501,UK
4845,2423,SHIPPING,24 Shipping Way,Paris,77548,UK
4846,2423,BILLING,790 Billing Ave,Houston,23841,US
4847,2424,SHIPPING,838 Shipping Way,Toronto,46920,UK
4848,2424,BILLING,438 Billing Ave,Houston,96886,JP
4849,2425,SHIPPING,844 Shipping Way,Tokyo,72381,JP
4850,2425,BILLING,607 Billing Ave,Berlin,35248,US
4851,2426,SHIPPING,498 Shipping Way,Berlin,77673,DE
4852,2426,BILLING,371 Billing Ave,Chicago,20435,DE
4853,2427,SHIPPING,635 Shipping Way,Houston,52148,CA
4854,2427,BILLING,941 Billing Ave,New York,18015,DE
4855,2428,SHIPPING,538 Shipping Way,New York,70884,US
4856,2428,BILLING,541 Billing Ave,Phoenix,77134,DE
4857,2429,SHIPPING,90 Shipping Way,Toronto,68207,CA
4858,2429,BILLING,18 Billing Ave,Houston,66975,UK
4859,2430,SHIPPING,728 Shipping Way,Tokyo,44936,CA
4860,2430,BILLING,41 Billing Ave,Toronto,42192,UK
4861,2431,SHIPPING,57 Shipping Way,Tokyo,10035,DE
4862,2431,BILLING,748 Billing Ave,Toronto,50910,US
4863,2432,SHIPPING,31 Shipping Way,Paris,49216,UK
4864,2432,BILLING,812 Billing Ave,Berlin,43844,US
4865,2433,SHIPPING,973 Shipping Way,Houston,19046,JP
4866,2433,BILLING,228 Billing Ave,New York,45726,CA
4867,2434,SHIPPING,467 Shipping Way,Toronto,66169,US
4868,2434,BILLING,748 Billing Ave,Berlin,36663,CA
4869,2435,SHIPPING,942 Shipping Way,Phoenix,92552,UK
4870,2435,BILLING,416 Billing Ave,Tokyo,60150,UK
4871,2436,SHIPPING,810 Shipping Way,Phoenix,77496,US
4872,2436,BILLING,987 Billing Ave,Toronto,55846,US
4873,2437,SHIPPING,50 Shipping Way,Berlin,54193,CA
4874,2437,BILLING,520 Billing Ave,Los Angeles,60844,DE
4875,2438,SHIPPING,72 Shipping Way,Tokyo,86801,JP
4876,2438,BILLING,843 Billing Ave,Paris,35469,JP
4877,2439,SHIPPING,306 Shipping Way,Los Angeles,94988,CA
4878,2439,BILLING,262 Billing Ave,Paris,43748,UK
4879,2440,SHIPPING,964 Shipping Way,Phoenix,22734,US
4880,2440,BILLING,326 Billing Ave,Berlin,85346,CA
4881,2441,SHIPPING,337 Shipping Way,Los Angeles,50339,UK
4882,2441,BILLING,222 Billing Ave,Chicago,45461,UK
4883,2442,SHIPPING,848 Shipping Way,Los Angeles,66923,CA
4884,2442,BILLING,572 Billing Ave,Chicago,58733,UK
4885,2443,SHIPPING,547 Shipping Way,Paris,17169,UK
4886,2443,BILLING,359 Billing Ave,Toronto,43255,UK
4887,2444,SHIPPING,162 Shipping Way,Phoenix,75545,DE
4888,2444,BILLING,767 Billing Ave,Chicago,44767,US
4889,2445,SHIPPING,328 Shipping Way,London,10380,US
4890,2445,BILLING,623 Billing Ave,Phoenix,98327,UK
4891,2446,SHIPPING,465 Shipping Way,Tokyo,47608,US
4892,2446,BILLING,99 Billing Ave,Toronto,13869,CA
4893,2447,SHIPPING,244 Shipping Way,Chicago,95305,UK
